customer_id,product_category,base_price,discount_percentage,promotion_exposure,season,final_price,purchase_frequency,avg_order_value
3927,Footwear,1676,40,5,Sale,1005.5999999999999,4,1031.9718245718484
3928,Footwear,900,0,6,Non-Sale,900.0,2,986.057152092611
3929,Men Apparel,2604,0,8,Non-Sale,2604.0,1,2590.284595088741
3930,Women Apparel,3550,20,2,Non-Sale,2840.0,4,2458.0562469667493
3931,Accessories,2733,30,9,Sale,1913.1,5,2035.1238916792238
3932,Men Apparel,2945,10,6,Sale,2650.5,2,2287.520127169692
3933,Men Apparel,3335,30,9,Sale,2334.5,3,2008.1405589130486
3934,Accessories,3013,20,2,Non-Sale,2410.4,1,2240.369328467201
3935,Men Apparel,2273,10,1,Non-Sale,2045.7,3,2278.2402587551164
3936,Women Apparel,1596,0,6,Non-Sale,1596.0,1,1254.4129166144066
3937,Women Apparel,1428,30,3,Non-Sale,999.5999999999999,1,1109.8566476310139
3938,Footwear,2451,10,0,Sale,2205.9,2,1435.3482415772269
3939,Men Apparel,2473,40,5,Sale,1483.8,5,1635.4605223177516
3940,Footwear,2054,20,5,Non-Sale,1643.2,1,1956.763154090436
3941,Men Apparel,3278,20,5,Non-Sale,2622.4,1,2804.723541892029
3942,Women Apparel,4921,40,1,Sale,2952.6,3,2937.507411571567
3943,Women Apparel,1494,40,0,Non-Sale,896.4,4,687.702379116818
3944,Women Apparel,1112,20,2,Sale,889.6,3,607.2310612093519
3945,Men Apparel,3093,10,1,Sale,2783.7000000000003,3,2529.8281770883736
3946,Women Apparel,1095,30,5,Non-Sale,766.5,5,586.133546759968
3947,Men Apparel,1341,20,5,Sale,1072.8,4,1353.2917793964423
3948,Footwear,4939,10,4,Non-Sale,4445.1,5,4408.869461297865
3949,Men Apparel,1358,40,9,Sale,814.8,7,1049.952405814846
3950,Footwear,944,10,9,Non-Sale,849.6,3,1762.5757043123222
3951,Men Apparel,2288,0,4,Non-Sale,2288.0,2,2783.799846517756
3952,Footwear,4817,0,8,Non-Sale,4817.0,5,4812.32853933622
3953,Women Apparel,3954,30,4,Sale,2767.7999999999997,7,2599.853688992372
3954,Footwear,4452,30,9,Sale,3116.3999999999996,4,3366.383842515872
3955,Women Apparel,1530,10,5,Non-Sale,1377.0,1,1626.5257981185796
3956,Women Apparel,1795,10,3,Sale,1615.5,1,1776.8662473732759
3957,Footwear,2563,10,9,Non-Sale,2306.7000000000003,4,2749.2532167572554
3958,Men Apparel,1947,30,0,Non-Sale,1362.8999999999999,3,1079.575795872658
3959,Men Apparel,2545,0,3,Sale,2545.0,3,2630.9133487116014
3960,Accessories,3350,40,1,Non-Sale,2010.0,2,1998.9048438546968
3961,Men Apparel,4324,10,9,Non-Sale,3891.6,2,4096.24433602683
3962,Accessories,2568,50,2,Non-Sale,1284.0,4,1145.7413610292551
3963,Men Apparel,4261,10,6,Sale,3834.9,2,3945.3811406108057
3964,Men Apparel,2775,30,6,Sale,1942.4999999999998,4,1406.1029937894434
3965,Women Apparel,2308,10,0,Sale,2077.2000000000003,5,2071.2796462144292
3966,Accessories,1811,0,7,Sale,1811.0,3,2324.5815311269776
3967,Men Apparel,4555,40,6,Sale,2733.0,5,2577.158014396135
3968,Accessories,2951,40,0,Non-Sale,1770.6,4,1740.0784828402275
3969,Women Apparel,1589,20,7,Sale,1271.2,5,1592.0236012442651
3970,Women Apparel,2172,30,1,Sale,1520.3999999999999,3,1661.69296759315
3971,Accessories,4175,20,7,Sale,3340.0,3,2826.5548466223413
3972,Women Apparel,4854,40,2,Sale,2912.4,3,2870.273249709231
3973,Footwear,2503,10,9,Sale,2252.7000000000003,4,2367.6935399825875
3974,Footwear,4698,20,6,Non-Sale,3758.4,3,4168.469941452266
3975,Women Apparel,1624,20,5,Sale,1299.2,2,1652.9550740101527
3976,Footwear,1721,20,4,Sale,1376.8000000000002,1,1357.5223224251006
3977,Men Apparel,3360,40,9,Sale,2016.0,4,2206.6043822301444
3978,Accessories,2773,10,1,Non-Sale,2495.7000000000003,1,2472.2303151843016
3979,Men Apparel,3490,0,1,Sale,3490.0,2,3339.0232420621614
3980,Accessories,3010,20,0,Sale,2408.0,2,2736.766092081184
3981,Women Apparel,736,30,8,Non-Sale,515.1999999999999,2,823.8392100063021
3982,Men Apparel,1644,10,7,Sale,1479.6000000000001,3,1560.3255327742309
3983,Women Apparel,3753,20,7,Non-Sale,3002.4,1,2806.430958961997
3984,Women Apparel,4282,40,0,Non-Sale,2569.2,3,2561.167589292995
3985,Accessories,1266,10,4,Sale,1139.4,6,1151.0633728166506
3986,Accessories,3181,30,5,Non-Sale,2226.7,5,2503.4036671073436
3987,Accessories,3165,30,1,Non-Sale,2215.5,2,2123.8640730236866
3988,Men Apparel,2259,20,9,Sale,1807.2,1,1815.7095215550187
3989,Footwear,3991,40,4,Non-Sale,2394.6,6,2450.704663146694
3990,Accessories,3315,30,5,Sale,2320.5,5,2239.6119946021236
3991,Accessories,4013,20,8,Sale,3210.4,5,3287.252271194087
3992,Men Apparel,995,20,9,Non-Sale,796.0,0,829.4480327467141
3993,Accessories,3680,30,0,Non-Sale,2576.0,4,2331.2307268365685
3994,Men Apparel,4430,20,9,Non-Sale,3544.0,2,3377.230156387563
3995,Women Apparel,2572,40,2,Sale,1543.2,5,1120.6529098305955
3996,Accessories,837,20,8,Non-Sale,669.6,5,447.91715035195045
3997,Accessories,4449,10,0,Non-Sale,4004.1,1,4432.07681216224
3998,Women Apparel,3608,10,0,Sale,3247.2000000000003,2,3445.6841941819303
3999,Women Apparel,2317,0,0,Non-Sale,2317.0,3,2076.112429354014
4000,Women Apparel,636,0,6,Sale,636.0,2,578.5008806194409
4001,Accessories,3055,40,4,Sale,1833.0,3,1572.093128408497
4002,Footwear,4915,30,5,Sale,3440.5,5,3658.341965543085
4003,Footwear,1415,30,7,Sale,990.4999999999999,3,1066.0349892444892
4004,Footwear,4038,30,1,Non-Sale,2826.6,4,3031.309958374298
4005,Accessories,2600,40,1,Sale,1560.0,3,1465.3170785574603
4006,Women Apparel,3407,20,2,Non-Sale,2725.6000000000004,2,3025.846284938764
4007,Accessories,3414,40,2,Sale,2048.4,2,1690.9050243952686
4008,Women Apparel,2482,20,2,Sale,1985.6000000000001,2,1807.7110013285208
4009,Accessories,4370,40,3,Non-Sale,2622.0,3,2502.5856825064584
4010,Accessories,4067,30,2,Sale,2846.8999999999996,5,3087.519427764646
4011,Women Apparel,1498,10,1,Non-Sale,1348.2,1,1185.1959202710798
4012,Footwear,2647,20,8,Non-Sale,2117.6,1,1827.7509574687388
4013,Women Apparel,895,20,5,Non-Sale,716.0,3,718.7877973337687
4014,Men Apparel,4098,0,2,Non-Sale,4098.0,4,4829.123726304229
4015,Men Apparel,1438,20,8,Non-Sale,1150.4,1,857.5216504070394
4016,Women Apparel,2136,10,3,Non-Sale,1922.4,6,2294.03330793833
4017,Accessories,3224,0,3,Sale,3224.0,2,3221.6917495176504
4018,Men Apparel,3010,40,7,Non-Sale,1806.0,4,1807.7069331802168
4019,Men Apparel,2149,30,6,Sale,1504.3,4,1323.488283599318
4020,Accessories,4190,40,6,Sale,2514.0,3,2701.579048918706
4021,Accessories,3935,30,9,Sale,2754.5,2,3066.0317085353827
4022,Footwear,3701,20,6,Non-Sale,2960.8,1,3412.305858031644
4023,Accessories,4679,20,9,Non-Sale,3743.2000000000003,1,3828.9058288568567
4024,Women Apparel,4866,30,4,Sale,3406.2,3,3198.6110981653287
4025,Women Apparel,2791,50,6,Sale,1395.5,4,1931.7237803067894
4026,Footwear,4983,10,3,Non-Sale,4484.7,6,4348.826916639605
4027,Men Apparel,713,40,7,Sale,427.8,4,200.0
4028,Men Apparel,3737,40,8,Sale,2242.2,5,2328.9653617886183
4029,Accessories,4362,30,2,Non-Sale,3053.3999999999996,3,2764.2534509250086
4030,Women Apparel,558,40,6,Non-Sale,334.8,6,200.0
4031,Men Apparel,3430,20,9,Sale,2744.0,1,2931.967515570319
4032,Footwear,3471,50,8,Sale,1735.5,3,2597.32387375686
4033,Footwear,2027,30,0,Non-Sale,1418.8999999999999,4,1588.5369237187242
4034,Women Apparel,622,0,1,Non-Sale,622.0,3,977.456584555524
4035,Footwear,4219,40,6,Sale,2531.4,3,2379.27412883904
4036,Footwear,1936,20,1,Sale,1548.8000000000002,1,1628.9191492500831
4037,Women Apparel,1662,20,6,Sale,1329.6000000000001,2,754.2271583053188
4038,Accessories,3800,20,0,Non-Sale,3040.0,4,2640.2540528419004
4039,Accessories,3845,0,2,Non-Sale,3845.0,2,3891.9412037277425
4040,Footwear,2986,20,4,Sale,2388.8,3,2494.9170128572637
4041,Accessories,1061,40,5,Non-Sale,636.6,2,890.0462867465055
4042,Accessories,4481,0,8,Non-Sale,4481.0,2,4424.113049300574
4043,Footwear,2237,10,8,Non-Sale,2013.3,1,2465.9768765551803
4044,Accessories,1404,0,2,Non-Sale,1404.0,1,1569.1021786111264
4045,Footwear,4054,20,7,Sale,3243.2000000000003,2,2699.2398103680753
4046,Men Apparel,4990,30,3,Sale,3493.0,3,2949.6078093289516
4047,Women Apparel,2226,30,6,Non-Sale,1558.1999999999998,2,1596.7707218624557
4048,Women Apparel,3423,40,5,Non-Sale,2053.7999999999997,4,1982.6421584482584
4049,Accessories,4031,30,7,Sale,2821.7,4,2888.1653781972454
4050,Accessories,4406,10,5,Non-Sale,3965.4,1,3864.574795761232
4051,Accessories,1434,40,3,Sale,860.4,7,680.2873170766186
4052,Women Apparel,574,30,1,Sale,401.79999999999995,5,200.0
4053,Men Apparel,794,20,6,Sale,635.2,3,618.0610027373509
4054,Men Apparel,520,30,3,Non-Sale,364.0,2,615.9037302696437
4055,Women Apparel,3742,40,8,Non-Sale,2245.2,1,1922.3374230944623
4056,Men Apparel,1538,30,8,Sale,1076.6,4,1034.9995768984763
4057,Women Apparel,1609,20,6,Non-Sale,1287.2,0,1714.6027837352722
4058,Men Apparel,4271,30,4,Non-Sale,2989.7,2,2467.333985616623
4059,Footwear,871,0,2,Non-Sale,871.0,3,1063.7568592976638
4060,Footwear,1674,20,2,Sale,1339.2,4,1276.6667515012246
4061,Women Apparel,1664,20,8,Sale,1331.2,1,1097.1326393268316
4062,Men Apparel,1592,10,8,Non-Sale,1432.8,1,1266.5022638737958
4063,Accessories,1783,0,3,Non-Sale,1783.0,2,2092.8603321610112
4064,Men Apparel,2511,0,0,Non-Sale,2511.0,4,2471.929922954471
4065,Footwear,1345,30,9,Non-Sale,941.4999999999999,5,618.773032374463
4066,Footwear,2491,40,4,Non-Sale,1494.6,4,1234.641629775921
4067,Men Apparel,1020,50,7,Sale,510.0,2,360.28950078757526
4068,Men Apparel,4966,10,9,Non-Sale,4469.400000000001,0,4729.754057225128
4069,Accessories,4696,20,3,Sale,3756.8,2,3606.0266600493637
4070,Accessories,742,40,9,Sale,445.2,2,437.7674987672808
4071,Men Apparel,3300,10,9,Sale,2970.0,2,2762.578347380184
4072,Men Apparel,3396,30,3,Non-Sale,2377.2,2,2257.6516938471586
4073,Men Apparel,3102,30,8,Non-Sale,2171.3999999999996,4,2122.834297582946
4074,Men Apparel,2773,0,8,Sale,2773.0,1,2493.886052109949
4075,Women Apparel,2041,40,6,Sale,1224.6,4,990.2554999857784
4076,Men Apparel,3265,40,9,Sale,1959.0,4,1802.560415132494
4077,Accessories,2614,0,7,Non-Sale,2614.0,2,3064.49591900026
4078,Footwear,4991,0,3,Non-Sale,4991.0,1,5009.215726070804
4079,Women Apparel,3583,0,7,Non-Sale,3583.0,1,3314.3640838396213
4080,Men Apparel,2357,10,5,Non-Sale,2121.3,1,2374.438923194045
4081,Footwear,1269,20,2,Sale,1015.2,2,1284.3039312292012
4082,Women Apparel,1922,20,6,Sale,1537.6000000000001,3,1262.7362697985743
4083,Footwear,906,10,2,Non-Sale,815.4,3,1302.90647873807
4084,Men Apparel,3472,40,6,Sale,2083.2,5,2198.167535971294
4085,Men Apparel,2372,20,4,Sale,1897.6000000000001,1,2023.5397916720235
4086,Accessories,3194,0,3,Sale,3194.0,4,3302.3110560562
4087,Men Apparel,2769,10,2,Non-Sale,2492.1,3,2593.396224489117
4088,Men Apparel,1681,20,7,Non-Sale,1344.8000000000002,8,1310.1988376819613
4089,Women Apparel,1939,20,3,Sale,1551.2,3,1746.0877419689168
4090,Accessories,3553,10,7,Non-Sale,3197.7000000000003,2,3098.613794823375
4091,Women Apparel,3833,0,9,Sale,3833.0,1,4305.030851786846
4092,Footwear,3397,40,2,Non-Sale,2038.1999999999998,4,1440.2946533327738
4093,Men Apparel,3403,50,9,Non-Sale,1701.5,1,1428.5096791412755
4094,Footwear,728,10,8,Sale,655.2,4,761.8035028822915
4095,Women Apparel,4459,20,5,Non-Sale,3567.2000000000003,2,3543.348603864899
4096,Men Apparel,2393,30,4,Non-Sale,1675.1,5,1524.2723678662296
4097,Men Apparel,1813,30,4,Sale,1269.1,4,1321.5956398242863
4098,Women Apparel,1570,20,2,Sale,1256.0,2,891.6343547632302
4099,Women Apparel,1474,40,1,Non-Sale,884.4,5,573.518885999528
4100,Women Apparel,2238,20,5,Sale,1790.4,4,1752.263583742602
4101,Women Apparel,3785,20,0,Non-Sale,3028.0,1,3143.169419675125
4102,Women Apparel,1257,30,6,Non-Sale,879.9,1,664.9304236685241
4103,Men Apparel,3595,50,4,Sale,1797.5,4,1257.9934387494393
4104,Women Apparel,820,30,3,Sale,574.0,5,642.9154228908841
4105,Men Apparel,2821,0,8,Non-Sale,2821.0,1,2966.6898379316235
4106,Men Apparel,1055,10,9,Sale,949.5,4,622.0915933765713
4107,Women Apparel,1886,20,0,Non-Sale,1508.8000000000002,3,1391.027650328091
4108,Women Apparel,3547,10,3,Non-Sale,3192.3,3,3465.2672208549875
4109,Accessories,2927,30,2,Non-Sale,2048.9,1,1701.2503738274868
4110,Men Apparel,2504,40,5,Non-Sale,1502.3999999999999,3,1492.6490107500358
4111,Women Apparel,2430,30,4,Non-Sale,1701.0,4,1501.528615683873
4112,Women Apparel,2663,50,6,Non-Sale,1331.5,2,1986.8475406366097
4113,Women Apparel,4367,10,0,Non-Sale,3930.3,0,3562.170783798341
4114,Accessories,2926,40,4,Non-Sale,1755.6,1,1208.328375343021
4115,Accessories,4293,30,1,Non-Sale,3005.1,4,3186.9748577899177
4116,Footwear,3013,20,1,Non-Sale,2410.4,1,2312.7017199336724
4117,Men Apparel,4303,30,1,Sale,3012.1,3,2702.938970722374
4118,Footwear,2827,0,8,Non-Sale,2827.0,2,2679.4996752799448
4119,Women Apparel,1117,30,9,Sale,781.9,4,1236.6736871878588
4120,Accessories,2665,20,2,Sale,2132.0,1,2132.9001925339608
4121,Accessories,3808,10,3,Sale,3427.2000000000003,7,3866.616398362341
4122,Footwear,1492,30,4,Non-Sale,1044.3999999999999,2,672.565619575415
4123,Accessories,1877,30,3,Sale,1313.8999999999999,3,1640.0380590779987
4124,Women Apparel,4881,10,3,Non-Sale,4392.900000000001,1,4102.359252553524
4125,Accessories,3674,0,4,Non-Sale,3674.0,1,4042.052582350851
4126,Footwear,1805,20,9,Sale,1444.0,2,1787.5552300014774
4127,Women Apparel,3578,20,8,Non-Sale,2862.4,1,2563.948275150089
4128,Footwear,3186,40,8,Non-Sale,1911.6,3,2038.3033757867097
4129,Accessories,3483,40,5,Non-Sale,2089.7999999999997,3,2151.869290777975
4130,Footwear,3023,20,2,Sale,2418.4,2,2699.2344924152644
4131,Footwear,4082,30,5,Sale,2857.3999999999996,3,2517.6163290708996
4132,Men Apparel,1985,20,9,Non-Sale,1588.0,1,1466.0370412383058
4133,Accessories,2600,30,3,Sale,1819.9999999999998,4,1834.4031810011613
4134,Accessories,4215,10,2,Sale,3793.5,3,4244.907764906484
4135,Footwear,2501,20,5,Sale,2000.8000000000002,5,2018.7106228210364
4136,Men Apparel,1887,30,5,Non-Sale,1320.8999999999999,3,1029.613427369952
4137,Accessories,3683,0,1,Sale,3683.0,5,3779.310561718605
4138,Women Apparel,1530,30,8,Non-Sale,1071.0,4,766.4601125046249
4139,Footwear,2265,40,7,Non-Sale,1359.0,4,853.1068031163459
4140,Accessories,1720,20,5,Non-Sale,1376.0,5,1327.5025587786622
4141,Women Apparel,4306,20,0,Sale,3444.8,2,3528.1304267376177
4142,Accessories,2914,40,1,Non-Sale,1748.3999999999999,2,1806.2360486356772
4143,Women Apparel,4845,30,3,Sale,3391.5,2,3407.5427397150675
4144,Footwear,2118,10,6,Sale,1906.2,2,2441.8991216886425
4145,Accessories,1763,10,8,Sale,1586.7,4,2052.094342589784
4146,Accessories,1371,30,9,Sale,959.6999999999999,3,712.4192240681218
4147,Men Apparel,1334,20,4,Non-Sale,1067.2,3,1350.1927982283166
4148,Footwear,3322,10,9,Non-Sale,2989.8,3,3668.377205959489
4149,Women Apparel,1418,10,1,Non-Sale,1276.2,1,1803.6760907241862
4150,Accessories,2224,40,0,Sale,1334.3999999999999,3,1636.789735626955
4151,Accessories,2913,30,9,Non-Sale,2039.1,3,1998.9055765966345
4152,Women Apparel,1813,50,0,Sale,906.5,3,515.133065896174
4153,Footwear,4998,30,4,Non-Sale,3498.6,2,3210.1836758191084
4154,Men Apparel,2605,40,6,Sale,1563.0,6,1721.496785988268
4155,Men Apparel,3068,10,8,Non-Sale,2761.2000000000003,2,2849.5292022088747
4156,Accessories,1638,30,8,Non-Sale,1146.6,1,1167.1974580067595
4157,Women Apparel,709,0,7,Sale,709.0,3,982.0236027897361
4158,Accessories,1564,30,0,Non-Sale,1094.8,3,1445.7763238251669
4159,Women Apparel,2720,20,4,Non-Sale,2176.0,4,2526.551711022701
4160,Men Apparel,733,10,5,Non-Sale,659.7,2,880.6026681583927
4161,Footwear,1292,40,5,Non-Sale,775.1999999999999,2,930.3972753462173
4162,Women Apparel,3610,40,3,Non-Sale,2166.0,5,2008.031061304651
4163,Men Apparel,2666,0,0,Non-Sale,2666.0,1,2691.61677557467
4164,Accessories,834,30,2,Non-Sale,583.8,1,691.6746509387501
4165,Women Apparel,1859,20,9,Non-Sale,1487.2,0,1471.187475403023
4166,Footwear,1714,20,3,Non-Sale,1371.2,1,894.0211171017359
4167,Accessories,4919,40,3,Non-Sale,2951.4,4,3047.577513510578
4168,Accessories,783,10,3,Sale,704.7,5,687.3908540056069
4169,Men Apparel,712,40,4,Sale,427.2,3,385.7662230249156
4170,Women Apparel,2158,10,8,Non-Sale,1942.2,2,2114.299254196255
4171,Accessories,4578,30,3,Non-Sale,3204.6,3,3370.523446400385
4172,Footwear,1917,30,8,Sale,1341.8999999999999,3,1700.0167889132879
4173,Women Apparel,2886,10,8,Sale,2597.4,6,2774.790820505888
4174,Footwear,2294,10,0,Sale,2064.6,2,1949.4112962677402
4175,Accessories,604,40,4,Non-Sale,362.4,3,759.4200834772491
4176,Footwear,4393,30,8,Non-Sale,3075.1,5,3526.2470184341764
4177,Men Apparel,4345,10,3,Non-Sale,3910.5,2,3904.199257585244
4178,Footwear,4190,20,4,Sale,3352.0,2,3726.7471188159716
4179,Women Apparel,3792,0,3,Non-Sale,3792.0,2,3841.0218514329613
4180,Footwear,878,10,1,Sale,790.2,4,1135.0850466682339
4181,Footwear,3793,20,9,Non-Sale,3034.4,0,3431.4697902588982
4182,Men Apparel,3829,0,1,Sale,3829.0,2,3639.12307905831
4183,Footwear,3938,40,1,Non-Sale,2362.7999999999997,4,2782.759783398177
4184,Footwear,724,30,0,Non-Sale,506.79999999999995,6,520.3821190072789
4185,Accessories,1237,40,2,Non-Sale,742.1999999999999,2,859.1569309270527
4186,Accessories,735,30,9,Non-Sale,514.5,2,848.0874220872531
4187,Women Apparel,4778,40,0,Non-Sale,2866.7999999999997,2,2789.5733733133684
4188,Accessories,1211,20,3,Non-Sale,968.8000000000001,3,1266.4283621036293
4189,Accessories,2388,30,0,Sale,1671.6,4,1721.6799565399185
4190,Accessories,1759,50,3,Sale,879.5,3,743.214794386598
4191,Accessories,1248,30,2,Non-Sale,873.5999999999999,4,1066.6274572088312
4192,Men Apparel,4486,0,8,Non-Sale,4486.0,0,4861.771643048901
4193,Accessories,4051,30,0,Non-Sale,2835.7,3,2867.3623973825506
4194,Men Apparel,1009,40,7,Non-Sale,605.4,2,301.31139375763166
4195,Men Apparel,2323,30,8,Non-Sale,1626.1,2,1529.4387529955663
4196,Accessories,3441,20,6,Non-Sale,2752.8,3,2540.785138401152
4197,Footwear,4732,30,0,Non-Sale,3312.3999999999996,6,3994.940180881018
4198,Men Apparel,2634,50,3,Non-Sale,1317.0,4,1054.785795419137
4199,Footwear,2277,0,9,Non-Sale,2277.0,0,1594.5393467991698
4200,Footwear,1722,30,0,Non-Sale,1205.3999999999999,2,1089.9353004046982
4201,Accessories,4167,10,3,Non-Sale,3750.3,3,3806.2068582334427
4202,Women Apparel,2277,30,2,Sale,1593.8999999999999,4,1603.7762832101587
4203,Accessories,1804,30,1,Non-Sale,1262.8,3,1316.757132260211
4204,Women Apparel,1201,10,0,Sale,1080.9,7,696.9785426796404
4205,Women Apparel,3489,10,5,Sale,3140.1,3,3158.5914758159493
4206,Accessories,651,30,6,Non-Sale,455.7,2,200.0
4207,Accessories,1825,0,5,Non-Sale,1825.0,2,2096.5807383450046
4208,Women Apparel,1801,10,8,Sale,1620.9,2,1277.9269127295054
4209,Accessories,4222,40,8,Sale,2533.2,5,2507.3135994865092
4210,Women Apparel,2211,10,1,Non-Sale,1989.9,3,1751.5345651607995
4211,Footwear,1306,20,1,Non-Sale,1044.8,1,1330.537207476188
4212,Accessories,4830,40,8,Sale,2898.0,3,2756.936096060945
4213,Footwear,3222,10,0,Non-Sale,2899.8,3,2584.7290694787403
4214,Men Apparel,1825,20,4,Sale,1460.0,4,1776.3488096431474
4215,Footwear,4633,30,0,Non-Sale,3243.1,2,2645.192584944366
4216,Footwear,1659,30,6,Non-Sale,1161.3,6,1368.9503638965002
4217,Women Apparel,3369,40,8,Non-Sale,2021.3999999999999,3,2122.4612519938532
4218,Footwear,1742,40,5,Non-Sale,1045.2,3,1801.9493824869592
4219,Accessories,847,30,1,Sale,592.9,4,788.1021205878442
4220,Women Apparel,2331,10,5,Non-Sale,2097.9,3,2248.0804011447917
4221,Men Apparel,2069,0,8,Sale,2069.0,3,1813.5271622772725
4222,Accessories,4435,20,2,Non-Sale,3548.0,3,3482.1743568418615
4223,Men Apparel,2418,0,8,Non-Sale,2418.0,0,2496.6431629975273
4224,Footwear,3732,30,7,Sale,2612.3999999999996,2,3039.0241093577447
4225,Accessories,4258,30,6,Non-Sale,2980.6,4,2749.8744022075916
4226,Accessories,2855,0,7,Sale,2855.0,5,2303.5054776083775
4227,Men Apparel,1897,40,9,Non-Sale,1138.2,4,1159.8904155437438
4228,Accessories,3280,10,5,Non-Sale,2952.0,4,2473.9845453712096
4229,Accessories,2324,20,2,Sale,1859.2,1,2102.0456979403248
4230,Accessories,2991,30,6,Non-Sale,2093.7,3,2548.622341522058
4231,Footwear,4560,20,3,Sale,3648.0,3,3957.2533259130905
4232,Men Apparel,904,20,9,Non-Sale,723.2,2,572.1445459177211
4233,Accessories,2221,0,4,Non-Sale,2221.0,2,2707.121795365095
4234,Women Apparel,3325,20,7,Sale,2660.0,4,2429.63330644472
4235,Women Apparel,4345,30,6,Sale,3041.5,4,2746.706752569726
4236,Women Apparel,4710,40,6,Non-Sale,2826.0,3,3254.8740121540272
4237,Women Apparel,3692,20,7,Non-Sale,2953.6000000000004,1,2846.945492991821
4238,Footwear,564,20,9,Sale,451.20000000000005,4,498.92061972959516
4239,Accessories,1799,30,2,Sale,1259.3,2,1563.6875492561542
4240,Men Apparel,1915,40,2,Non-Sale,1149.0,5,819.1573451449289
4241,Accessories,4093,10,1,Sale,3683.7000000000003,1,3523.3929481657665
4242,Footwear,1468,20,0,Non-Sale,1174.4,2,998.0947016775119
4243,Women Apparel,868,30,9,Sale,607.5999999999999,3,537.6777472681133
4244,Footwear,732,30,5,Non-Sale,512.4,3,299.2640559030672
4245,Accessories,2742,0,5,Sale,2742.0,6,2853.5707822600057
4246,Men Apparel,3583,30,9,Non-Sale,2508.1,3,2615.878810928502
4247,Footwear,1420,10,7,Non-Sale,1278.0,1,1278.3674585907947
4248,Men Apparel,1188,20,5,Non-Sale,950.4000000000001,0,1019.0559101809939
4249,Footwear,4772,20,5,Sale,3817.6000000000004,4,3621.195433199242
4250,Men Apparel,1969,40,0,Non-Sale,1181.3999999999999,2,1187.743184485684
4251,Men Apparel,4759,20,6,Sale,3807.2000000000003,1,3301.6654384262542
4252,Women Apparel,4122,10,6,Sale,3709.8,3,4006.8005519565386
4253,Men Apparel,2600,10,9,Non-Sale,2340.0,1,2171.7341530386843
4254,Women Apparel,2765,40,8,Non-Sale,1659.0,1,1503.5942915020448
4255,Accessories,4289,10,6,Sale,3860.1,2,3579.7072224136987
4256,Accessories,1323,20,7,Non-Sale,1058.4,0,1100.4131568470268
4257,Women Apparel,3931,10,3,Non-Sale,3537.9,3,3377.7595917725253
4258,Women Apparel,4651,30,8,Non-Sale,3255.7,4,3444.5780136757876
4259,Footwear,4713,20,0,Non-Sale,3770.4,1,3455.441733333148
4260,Footwear,1297,20,7,Non-Sale,1037.6000000000001,1,1079.0496967373879
4261,Footwear,1279,20,2,Non-Sale,1023.2,5,1150.88925086248
4262,Accessories,3350,40,0,Non-Sale,2010.0,5,2249.0619434680393
4263,Footwear,3392,20,1,Non-Sale,2713.6000000000004,2,2913.620094745483
4264,Men Apparel,2393,30,5,Sale,1675.1,3,1403.0071290774274
4265,Men Apparel,3806,40,4,Non-Sale,2283.6,3,2303.9907182695856
4266,Footwear,3402,40,2,Non-Sale,2041.1999999999998,3,2009.9566323196416
4267,Men Apparel,4218,10,8,Non-Sale,3796.2000000000003,4,3481.889232435518
4268,Accessories,521,50,7,Sale,260.5,5,252.51163500549853
4269,Men Apparel,2000,0,2,Sale,2000.0,2,1581.785101649403
4270,Accessories,1342,20,1,Sale,1073.6000000000001,3,1144.1729892633966
4271,Women Apparel,2260,40,7,Sale,1356.0,4,1717.7879511450428
4272,Women Apparel,4141,10,4,Non-Sale,3726.9,0,4026.5222361954825
4273,Women Apparel,691,10,8,Sale,621.9,5,739.3050409489783
4274,Women Apparel,895,10,0,Sale,805.5,4,883.0543813477564
4275,Men Apparel,4826,30,9,Non-Sale,3378.2,4,3343.769192622979
4276,Footwear,1373,20,2,Non-Sale,1098.4,5,1746.5308605410223
4277,Men Apparel,3121,30,4,Sale,2184.7,3,2120.501485275534
4278,Accessories,4835,40,1,Sale,2901.0,4,2505.9939567632796
4279,Men Apparel,589,30,2,Non-Sale,412.29999999999995,3,641.1911602175543
4280,Men Apparel,2779,10,3,Sale,2501.1,3,2639.4085045603006
4281,Accessories,956,40,3,Non-Sale,573.6,3,242.3644776249406
4282,Women Apparel,2780,10,8,Sale,2502.0,3,2382.9108285995944
4283,Women Apparel,4949,0,0,Non-Sale,4949.0,2,4999.719275597101
4284,Women Apparel,1504,0,8,Sale,1504.0,1,1334.6132441244017
4285,Footwear,844,20,8,Non-Sale,675.2,1,950.4559418850865
4286,Accessories,3211,0,5,Sale,3211.0,2,2977.6019966275308
4287,Accessories,2962,0,0,Sale,2962.0,3,2886.583555887773
4288,Men Apparel,1616,10,5,Sale,1454.4,1,1328.0339081187408
4289,Footwear,1125,10,7,Non-Sale,1012.5,0,1147.6740229671118
4290,Women Apparel,4879,30,4,Non-Sale,3415.2999999999997,2,3605.09980049079
4291,Footwear,2479,40,4,Sale,1487.3999999999999,3,1622.117169023648
4292,Accessories,4494,30,0,Sale,3145.7999999999997,5,2591.765203450504
4293,Accessories,2178,10,0,Non-Sale,1960.2,1,2009.1449065120894
4294,Men Apparel,722,10,7,Non-Sale,649.8000000000001,0,792.9825507084641
4295,Men Apparel,1243,50,4,Non-Sale,621.5,3,799.1683749879044
